hyp1,hyp2,obs1,obs2,label,settings,hyp1_paraphrase,original_example_id,id,hyp1_paraphrase_invalid,annotator,annotation_id,created_at,updated_at,lead_time
Alison felt a pain on her arm and she looked.,Alison felt a cat on her shoulder.,Alison was playing in the park.,"There, she saw a bee sting.",1,,Alison felt a pain in her arm and she looked.,933,185474,valid,1,11801,2022-10-04T13:34:18.406242Z,2022-10-04T13:34:18.406288Z,0.976
Alison felt a pain on her arm and she looked.,Alison felt a cat on her shoulder.,Alison was playing in the park.,"There, she saw a bee sting.",1,,"When she felt a pain on her arm, Alison looked to see what it was.",933,185473,valid,1,11800,2022-10-04T13:34:16.986260Z,2022-10-04T13:34:16.986285Z,0.851
Alison felt a pain on her arm and she looked.,Alison felt a cat on her shoulder.,Alison was playing in the park.,"There, she saw a bee sting.",1,,Alison felt a pain on her arm and she looked to see what it was.,933,185472,valid,1,11799,2022-10-04T13:34:15.706847Z,2022-10-04T13:34:15.706871Z,0.799
Alison felt a pain on her arm and she looked.,Alison felt a cat on her shoulder.,Alison was playing in the park.,"There, she saw a bee sting.",1,,She felt a sharp pain in her arm and looked to see what it was.,933,185471,valid,1,11798,2022-10-04T13:34:14.410266Z,2022-10-04T13:34:14.410284Z,1.152
Alison felt a pain on her arm and she looked.,Alison felt a cat on her shoulder.,Alison was playing in the park.,"There, she saw a bee sting.",1,,Alison was surprised to feel a pain on her arm and quickly looked to see what it was.,933,185470,valid,1,11797,2022-10-04T13:34:12.951838Z,2022-10-04T13:34:12.951857Z,1.749
Alison felt a pain on her arm and she looked.,Alison felt a cat on her shoulder.,Alison was playing in the park.,"There, she saw a bee sting.",1,,Alison felt a pain in her arm and decided to investigate.,933,185469,valid,1,11796,2022-10-04T13:34:10.747867Z,2022-10-04T13:34:10.747891Z,0.884
Alison felt a pain on her arm and she looked.,Alison felt a cat on her shoulder.,Alison was playing in the park.,"There, she saw a bee sting.",1,,Alison experienced a sensation of pain in her arm and she looked to investigate its source.,933,185468,valid,1,11795,2022-10-04T13:34:09.475585Z,2022-10-04T13:34:09.475608Z,1.599
Alison felt a pain on her arm and she looked.,Alison felt a cat on her shoulder.,Alison was playing in the park.,"There, she saw a bee sting.",1,,She felt a pain on her arm and decided to investigate.,933,185467,valid,1,11794,2022-10-04T13:34:07.531806Z,2022-10-04T13:34:07.531824Z,3.614
Johnny had eaten a red licorice stick.,He covered Johnny's tooth with blue toothpaste.,A dental hygienist visited Johnny's school.,"Johnny smiled a big, red-toothed grin.",1,,Johnny had eaten a red licorice stick.,1185,185466,invalid,1,11793,2022-10-04T13:33:54.891499Z,2022-10-04T13:34:02.251052Z,6.42
Johnny had eaten a red licorice stick.,He covered Johnny's tooth with blue toothpaste.,A dental hygienist visited Johnny's school.,"Johnny smiled a big, red-toothed grin.",1,,Johnny had eaten a piece of red licorice.,1185,185465,valid,1,11792,2022-10-04T13:33:52.819400Z,2022-10-04T13:33:52.819430Z,1.135
Johnny had eaten a red licorice stick.,He covered Johnny's tooth with blue toothpaste.,A dental hygienist visited Johnny's school.,"Johnny smiled a big, red-toothed grin.",1,,Johnny ate a red licorice stick.,1185,185464,valid,1,11791,2022-10-04T13:33:50.565448Z,2022-10-04T13:33:50.565477Z,6.529
Mark accidentally broke the expensive table on his patio.,But his real love lay in music.,Mark was standing on the patio of his big expensive house.,He wanted to be anywhere else but here.,1,,Mark ruined the costly table on his patio by mistake.,326,185463,valid,1,11790,2022-10-04T13:33:43.647654Z,2022-10-04T13:33:43.647671Z,1.092
Mark accidentally broke the expensive table on his patio.,But his real love lay in music.,Mark was standing on the patio of his big expensive house.,He wanted to be anywhere else but here.,1,,Mark unintentionally smashed the pricey table on his patio.,326,185462,valid,1,11789,2022-10-04T13:33:42.120001Z,2022-10-04T13:33:42.120018Z,1.425
Mark accidentally broke the expensive table on his patio.,But his real love lay in music.,Mark was standing on the patio of his big expensive house.,He wanted to be anywhere else but here.,1,,Table was expensive and Mark accidentally broke it on his patio.,326,185461,invalid,1,11788,2022-10-04T13:33:40.169941Z,2022-10-04T13:33:40.169964Z,3.771
Mark accidentally broke the expensive table on his patio.,But his real love lay in music.,Mark was standing on the patio of his big expensive house.,He wanted to be anywhere else but here.,1,,Mark unintentionally smashed the costly table that was on his patio.,326,185460,valid,1,11787,2022-10-04T13:33:36.019910Z,2022-10-04T13:33:36.019928Z,190.205
Mark accidentally broke the expensive table on his patio.,But his real love lay in music.,Mark was standing on the patio of his big expensive house.,He wanted to be anywhere else but here.,1,,Mark destroyed the expensive patio table by mistake.,326,185459,valid,1,11786,2022-10-04T13:30:25.359185Z,2022-10-04T13:30:25.359204Z,2.629
Mark accidentally broke the expensive table on his patio.,But his real love lay in music.,Mark was standing on the patio of his big expensive house.,He wanted to be anywhere else but here.,1,,He accidentally smashed the costly table on his patio.,326,185458,valid,1,11785,2022-10-04T13:30:22.331281Z,2022-10-04T13:30:22.331305Z,1.093
Mark accidentally broke the expensive table on his patio.,But his real love lay in music.,Mark was standing on the patio of his big expensive house.,He wanted to be anywhere else but here.,1,,The expensive patio table accidentally broke when Mark bumped into it.,326,185457,valid,1,11784,2022-10-04T13:30:20.793811Z,2022-10-04T13:30:20.793835Z,5.006
Mark accidentally broke the expensive table on his patio.,But his real love lay in music.,Mark was standing on the patio of his big expensive house.,He wanted to be anywhere else but here.,1,,He broke the expensive table on his patio by mistake.,326,185456,valid,1,11783,2022-10-04T13:30:15.344931Z,2022-10-04T13:30:15.344948Z,2.279
Mark accidentally broke the expensive table on his patio.,But his real love lay in music.,Mark was standing on the patio of his big expensive house.,He wanted to be anywhere else but here.,1,,Mark unintentionally smashed the costly table on his patio.,326,185455,invalid,1,11782,2022-10-04T13:30:12.772722Z,2022-10-04T13:30:12.772746Z,2.129
Mark accidentally broke the expensive table on his patio.,But his real love lay in music.,Mark was standing on the patio of his big expensive house.,He wanted to be anywhere else but here.,1,,Mark ended up breaking the expensive patio table by mistake.,326,185454,valid,1,11781,2022-10-04T13:30:10.281925Z,2022-10-04T13:30:10.281941Z,5.852
Josh finally went to the store to pick up his motorcycle.,Josh had ridden a motorcycle all his life.,Josh was excited about his new motorcycle.,Josh was so happy he just sat there admiring the beauty.,1,,"After a long wait, Josh went to the store to retrieve his motorcycle.",953,185453,valid,1,11780,2022-10-04T13:30:03.996731Z,2022-10-04T13:30:03.996755Z,2.845
Josh finally went to the store to pick up his motorcycle.,Josh had ridden a motorcycle all his life.,Josh was excited about his new motorcycle.,Josh was so happy he just sat there admiring the beauty.,1,,"After a long wait, Josh went to pick up his motorcycle from the store.",953,185452,valid,1,11779,2022-10-04T13:30:00.845180Z,2022-10-04T13:30:00.845213Z,1.178
Josh finally went to the store to pick up his motorcycle.,Josh had ridden a motorcycle all his life.,Josh was excited about his new motorcycle.,Josh was so happy he just sat there admiring the beauty.,1,,"After a long wait, Josh finally went to pick up his motorcycle from the store.",953,185451,valid,1,11778,2022-10-04T13:29:59.402852Z,2022-10-04T13:29:59.402868Z,1.191
Josh finally went to the store to pick up his motorcycle.,Josh had ridden a motorcycle all his life.,Josh was excited about his new motorcycle.,Josh was so happy he just sat there admiring the beauty.,1,,Josh went to the store finally to pick up his motorcycle.,953,185450,valid,1,11777,2022-10-04T13:29:57.996588Z,2022-10-04T13:29:57.996611Z,1.202
Josh finally went to the store to pick up his motorcycle.,Josh had ridden a motorcycle all his life.,Josh was excited about his new motorcycle.,Josh was so happy he just sat there admiring the beauty.,1,,Josh finally made it to the store to pick up his motorcycle.,953,185449,valid,1,11776,2022-10-04T13:29:56.428492Z,2022-10-04T13:29:56.428519Z,2.189
Josh finally went to the store to pick up his motorcycle.,Josh had ridden a motorcycle all his life.,Josh was excited about his new motorcycle.,Josh was so happy he just sat there admiring the beauty.,1,,Josh went to the store to pick up his motorcycle.,953,185448,valid,1,11775,2022-10-04T13:29:53.963479Z,2022-10-04T13:29:53.963496Z,2.835
Josh finally went to the store to pick up his motorcycle.,Josh had ridden a motorcycle all his life.,Josh was excited about his new motorcycle.,Josh was so happy he just sat there admiring the beauty.,1,,Josh finally went to the store to pick up his motorcycle.,953,185447,valid,1,11774,2022-10-04T13:29:50.845161Z,2022-10-04T13:29:50.845180Z,3.914
Josh finally went to the store to pick up his motorcycle.,Josh had ridden a motorcycle all his life.,Josh was excited about his new motorcycle.,Josh was so happy he just sat there admiring the beauty.,1,,"After a long wait, Josh finally went to the store to pick up his motorcycle.",953,185446,valid,1,11773,2022-10-04T13:29:46.615583Z,2022-10-04T13:29:46.615602Z,1.217
Josh finally went to the store to pick up his motorcycle.,Josh had ridden a motorcycle all his life.,Josh was excited about his new motorcycle.,Josh was so happy he just sat there admiring the beauty.,1,,Josh went to the store to get his motorcycle after a long wait.,953,185445,valid,1,11772,2022-10-04T13:29:45.136522Z,2022-10-04T13:29:45.136540Z,1.568
Josh finally went to the store to pick up his motorcycle.,Josh had ridden a motorcycle all his life.,Josh was excited about his new motorcycle.,Josh was so happy he just sat there admiring the beauty.,1,,"After a long time of waiting, Josh finally went to pick up his motorcycle from the store.",953,185444,valid,1,11771,2022-10-04T13:29:43.295898Z,2022-10-04T13:29:43.295919Z,11.949
And the cleaning guy was in it.,Relieved he survived the exploding building.,The building exploded.,He was relieved to be alive.,1,,And the janitor was in the middle of it.,413,185443,valid,1,11770,2022-10-04T13:29:31.053533Z,2022-10-04T13:29:31.053550Z,3.072
And the cleaning guy was in it.,Relieved he survived the exploding building.,The building exploded.,He was relieved to be alive.,1,,And the janitor was in the room.,413,185442,invalid,1,11769,2022-10-04T13:29:27.726719Z,2022-10-04T13:29:27.726742Z,1.14
And the cleaning guy was in it.,Relieved he survived the exploding building.,The building exploded.,He was relieved to be alive.,1,,The janitor was in the room.,413,185441,invalid,1,11768,2022-10-04T13:29:26.257281Z,2022-10-04T13:29:26.257305Z,2.246
And the cleaning guy was in it.,Relieved he survived the exploding building.,The building exploded.,He was relieved to be alive.,1,,The man who cleans the building was inside of it.,413,185440,valid,1,11767,2022-10-04T13:29:23.542179Z,2022-10-04T13:29:23.542203Z,1.172
And the cleaning guy was in it.,Relieved he survived the exploding building.,The building exploded.,He was relieved to be alive.,1,,The guy who cleans the apartment was in it.,413,185439,invalid,1,11766,2022-10-04T13:29:21.845244Z,2022-10-04T13:29:21.845262Z,1.199
And the cleaning guy was in it.,Relieved he survived the exploding building.,The building exploded.,He was relieved to be alive.,1,,The man who cleans the apartment was in it.,413,185438,invalid,1,11765,2022-10-04T13:29:20.380870Z,2022-10-04T13:29:20.380892Z,1.721
And the cleaning guy was in it.,Relieved he survived the exploding building.,The building exploded.,He was relieved to be alive.,1,,The cleaning guy was in the middle of it.,413,185437,valid,1,11764,2022-10-04T13:29:18.447841Z,2022-10-04T13:29:18.447860Z,1.363
And the cleaning guy was in it.,Relieved he survived the exploding building.,The building exploded.,He was relieved to be alive.,1,,The cleaning guy was in the middle of it all.,413,185436,valid,1,11763,2022-10-04T13:29:16.800538Z,2022-10-04T13:29:16.800555Z,2.544
And the cleaning guy was in it.,Relieved he survived the exploding building.,The building exploded.,He was relieved to be alive.,1,,The man who was cleaning the room was still in it.,413,185435,valid,1,11762,2022-10-04T13:29:13.929197Z,2022-10-04T13:29:13.929215Z,3.372
Kelly ordered a water.,Kelly lost her keys and had no spares.,Kelly and I were having lunch at a local restaurant.,She had to starve herself throughout the day since she had no money.,1,,Kelly asked for a glass of water.,1857,185434,valid,1,11761,2022-10-04T13:29:10.113343Z,2022-10-04T13:29:10.113361Z,1.941
Kelly ordered a water.,Kelly lost her keys and had no spares.,Kelly and I were having lunch at a local restaurant.,She had to starve herself throughout the day since she had no money.,1,,Kelly ordered a water.,1857,185433,invalid,1,11760,2022-10-04T13:29:07.898881Z,2022-10-04T13:29:07.898903Z,1.808
Kelly ordered a water.,Kelly lost her keys and had no spares.,Kelly and I were having lunch at a local restaurant.,She had to starve herself throughout the day since she had no money.,1,,Kelly called out for a water.,1857,185432,invalid,1,11759,2022-10-04T13:29:05.846729Z,2022-10-04T13:29:05.846747Z,1.297
