sentence1,sentence2,label
PersonX yells surprise PersonX is seen as content,PersonX's friends have thrown them a party.,1
"PersonX can hardly wait As a result, PersonX wants unpack the package",They are waiting in a line,0
"PersonX can hardly wait As a result, PersonX wants unpack the package",It is Christmas morning,1
PersonX lets sleeping dogs lie PersonX is seen as comfortable,PersonX has a pained expression,0
PersonX lets sleeping dogs lie PersonX is seen as comfortable,PersonX has their eyes closed,1
PersonX gets bad grades PersonX then fails to get a good job,PersonX had a great interview,0
PersonX gets bad grades PersonX then fails to get a good job,PersonX had a terrible interview,1
PersonX falls asleep in class Because PersonX wanted to take a nap due to being tired.,PersonX did it on accident,0
PersonX falls asleep in class Because PersonX wanted to take a nap due to being tired.,PersonX stayed up all night,1
PersonX eats PersonY's homework PersonX then feels full,PersonX wolfs down a pizza pie.,0
PersonX eats PersonY's homework PersonX then feels full,PersonX vomits on the floor.,1
"PersonX is the best in the class Before, PersonX needed study a lot",PersonX taught themself to read at age two.,0
"PersonX is the best in the class Before, PersonX needed study a lot",PersonX finds the class material confusing the first time they read it.,1
"PersonX asks PersonX's husband As a result, PersonX feels curious",X accepts his statement.,0
"PersonX asks PersonX's husband As a result, PersonX feels curious",X feels her husband was evasive.,1
PersonX sends PersonX's friend PersonX is seen as thankful to the friend,PersonX is keeping tabs on favors.,0
PersonX sends PersonX's friend PersonX is seen as thankful to the friend,PersonX is being encouraging.,1
"PersonX eats an apple As a result, PersonX wants to commit a sin",PersonX is Jesus himself,0
"PersonX eats an apple As a result, PersonX wants to commit a sin",PersonX's name is Adam,1
PersonX whistles in the dark Because PersonX wanted to get noticed,PersonX is alone in their bedroom.,0
PersonX whistles in the dark Because PersonX wanted to get noticed,There is a group of girls walking in front of PersonX.,1
"PersonX goes kayaking As a result, PersonX feels athletic.",PersonX is kayaking at fat camp.,0
"PersonX goes kayaking As a result, PersonX feels athletic.",PersonX is part of a kayaking competition.,1
"PersonX begins to panic As a result, PersonX wants to calm down",PersonX is acting in a play.,0
"PersonX begins to panic As a result, PersonX wants to calm down",PersonX is afraid they are having an anxiety attack.,1
PersonX misses PersonY like crazy PersonX is seen as lonely,They have other friends,0
PersonX misses PersonY like crazy PersonX is seen as lonely,They have been in their house for days,1
PersonX is bad at math PersonX is seen as stupid,PersonX has a PhD in linguistics.,0
PersonX is bad at math PersonX is seen as stupid,"PersonX flunked science and language arts, in addition to flunking math.",1
"PersonX completes PersonY's homework As a result, PersonX feels obsequious",PersonY is doing a project for their kindergarten class.,0
"PersonX completes PersonY's homework As a result, PersonX feels obsequious",PersonY steals the lunch money of PersonX.,1
"PersonX sits opposite PersonY As a result, PersonX feels obstinant",PersonX and PersonY are playing pattycake.,0
"PersonX sits opposite PersonY As a result, PersonX feels obstinant",PersonX and PersonY both have their arms crossed across their chest.,1
PersonX takes up PersonY's abode PersonX then gets attacked by someone,PersonY rents their home out for guests.,0
PersonX takes up PersonY's abode PersonX then gets attacked by someone,PersonY is a gun owner.,1
"PersonX marks time Before, PersonX needed to get out their pen",PersonX is holding their smart phone.,0
"PersonX marks time Before, PersonX needed to get out their pen",PersonX has a notebook out.,1
PersonX makes a frozen pizza PersonX then burns hand,The oven is broken.,0
PersonX makes a frozen pizza PersonX then burns hand,The oven is on high heat.,1
PersonX improves PersonX's lot PersonX is seen as happy,X did it through illegal means.,0
PersonX improves PersonX's lot PersonX is seen as happy,X has a healthy savings account.,1
"PersonX really hated As a result, PersonX wants to avoid him",PersonX is a problem solver.,0
"PersonX really hated As a result, PersonX wants to avoid him",PersonX walks way from people after they hurt them.,1
"PersonX buys a new bike As a result, PersonX wants to get a helmet",PersonX already has a helmet,0
"PersonX buys a new bike As a result, PersonX wants to get a helmet",PersonX previous helmet is broken,1
"PersonX sells PersonY's home As a result, PersonX wants to ask PersonY to move in with them.",PersonX is a real estate agent.,0
"PersonX sells PersonY's home As a result, PersonX wants to ask PersonY to move in with them.",PersonX is PersonY's boyfriend.,1
"PersonX gives PersonY a drink As a result, PersonX feels friendly",The drink is poisoned,0
"PersonX gives PersonY a drink As a result, PersonX feels friendly",PersonY is an exhausted hiker,1
"PersonX waters PersonY's plants Before, PersonX needed to grab the water bucket",PersonX turned on the sprinklers.,0
"PersonX waters PersonY's plants Before, PersonX needed to grab the water bucket",The plants are indoors.,1
PersonX asks what was wrong PersonX then personX acts kindly,PersonX is taunting someone,0
PersonX asks what was wrong PersonX then personX acts kindly,PersonX is the host at a party,1
"PersonX takes photos Before, PersonX needed to go to the the place where they have decided to take pictures",PersonX took photos from their window.,0
"PersonX takes photos Before, PersonX needed to go to the the place where they have decided to take pictures",PersonX knew of the perfect location to take photos.,1
PersonX would never forget Because PersonX wanted to keep their memories,PersonX has some very traumatic memories of childhood.,0
PersonX would never forget Because PersonX wanted to keep their memories,PersonX cherishes their memories with their partner.,1
PersonX suits PersonY's taste Because PersonX wanted to be pleasant,PersonX bows their head in subservience.,0
PersonX suits PersonY's taste Because PersonX wanted to be pleasant,PersonX carefully attends to PersonY's needs.,1
PersonX gathers together PersonX is seen as determined,They look depressed,0
PersonX gathers together PersonX is seen as determined,PersonX is captain America,1
PersonX makes PersonY at home PersonX is seen as glad,PersonX needs a favor from old rivial,0
PersonX makes PersonY at home PersonX is seen as glad,PersonX welcomes his friend's  with some warm tea as they entered his hom,1
"PersonX steals from PersonY Before, PersonX needed to know the location of things",X looked in all the places people typically hide things.,0
"PersonX steals from PersonY Before, PersonX needed to know the location of things",X went right to the flour canister.,1
PersonX gets a tetanus shot PersonX is seen as sore.,Person X's face shows no reaction.,0
PersonX gets a tetanus shot PersonX is seen as sore.,Person X is rubbing their arm.,1
"PersonX yelps in pain Before, PersonX needed fall down",PersonX is getting a fly shot,0
"PersonX yelps in pain Before, PersonX needed fall down",PersonX is wearing skis,1
"PersonX knows exactly who PersonY was Before, PersonX needed investigate",PersonY is an old college buddy of PersonX.,0
"PersonX knows exactly who PersonY was Before, PersonX needed investigate",PersonY was a missing child that disappeared years ago.,1
PersonX feels really bad for PersonY PersonX then jumps in shock,PersonY stayed silent.,0
PersonX feels really bad for PersonY PersonX then jumps in shock,PersonY suddenly kissed PersonX.,1
PersonX comes back to my house Because PersonX wanted to be with the other person.,X wanted to eat my mother's cooking.,0
PersonX comes back to my house Because PersonX wanted to be with the other person.,X wanted to snuggle.,1
PersonX goes with the flow Because PersonX wanted to not rock the boat,X is convinced the flow is the correct one.,0
PersonX goes with the flow Because PersonX wanted to not rock the boat,X prizes cooperation.,1
"PersonX gets my stuff together As a result, PersonX wants to pack her suitcase",PersonX bought a single plane ticket for a business trip.,0
"PersonX gets my stuff together As a result, PersonX wants to pack her suitcase",PersonX bought two trips for a couples' cruise.,1
"PersonX shows PersonY's parents Before, PersonX needed get the ring",PersonY's parents had asked PersonX about their guitar skills.,0
"PersonX shows PersonY's parents Before, PersonX needed get the ring",PersonY's parents had asked PersonX about when they were planning to propose to PersonY.,1
PersonX begins to work PersonX is seen as on task,PersonX stares at a blank computer screen.,0
PersonX begins to work PersonX is seen as on task,PersonX types diligently on their keyboard.,1
PersonX calls a locksmith PersonX then gets receipt,PersonX called at 3am and left a voicemail.,0
PersonX calls a locksmith PersonX then gets receipt,The locksmith installs a new lock at PersonX's house.,1
