hyp1,hyp2,obs1,obs2,label,settings,hyp1_paraphrase,original_example_id,id,hyp1_paraphrase_invalid,annotator,annotation_id,created_at,updated_at,lead_time
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.25, 'syntactic': 0.5, 'semantic': 0.85}",Dan's been jealous and he's ruining his brother's toy.,2574,175685,valid,1,5386,2022-09-30T13:49:26.371558Z,2022-09-30T13:49:26.371581Z,2.595
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.5, 'syntactic': 0.5, 'semantic': 0.8}",Dan's been jealous and he's ruining his brother's playthings,2574,175684,invalid,1,5385,2022-09-30T13:49:23.422701Z,2022-09-30T13:49:23.422717Z,2.785
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.35, 'syntactic': 0.3, 'semantic': 1.0}",Dan was jealous and he ruined his brother's playthings.,2574,175683,valid,1,5384,2022-09-30T13:49:20.285535Z,2022-09-30T13:49:20.285550Z,2.668
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.2, 'syntactic': 0.25, 'semantic': 0.85}",Dan was jealous and he destroyed the toys of his brother.,2574,175682,valid,1,5383,2022-09-30T13:49:17.261521Z,2022-09-30T13:49:17.261536Z,2.383
Dan was jealous and destroyed his brother's toy.,Dan's brother drove Dan's Power Wheels without his permission.,Dan's brother had the Power Wheels truck Dan always wanted.,Dan was grounded for a week.,1,"{'lexical': 0.45, 'syntactic': 0.2, 'semantic': 0.85}",Dan was jealous and he was destroying his brother's playthings.,2574,175681,valid,1,5382,2022-09-30T13:49:14.544573Z,2022-09-30T13:49:14.544593Z,20.646
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.55, 'syntactic': 0.4, 'semantic': 0.9}",Her diet was 5 pounds in one month.,1200,175680,invalid,1,5381,2022-09-30T13:48:53.569605Z,2022-09-30T13:48:53.569620Z,0.563
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.55, 'syntactic': 0.25, 'semantic': 1.0}",She's dieted five pounds in one month.,1200,175679,invalid,1,5380,2022-09-30T13:48:52.674543Z,2022-09-30T13:48:52.674557Z,0.625
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.55, 'syntactic': 0.35, 'semantic': 0.9}",She's been eating for five months. She's been eating five pounds.,1200,175678,invalid,1,5379,2022-09-30T13:48:51.726195Z,2022-09-30T13:48:51.726210Z,0.554
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 1.0}",Her diet's five pounds in one month.,1200,175677,invalid,1,5378,2022-09-30T13:48:50.834613Z,2022-09-30T13:48:50.834635Z,0.448
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 1.0}",She's dietised in a month. She's got five pounds.,1200,175676,invalid,1,5377,2022-09-30T13:48:50.046974Z,2022-09-30T13:48:50.046996Z,0.777
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.55, 'syntactic': 0.2, 'semantic': 1.0}",She's been eating for five pounds in one month.,1200,175675,invalid,1,5376,2022-09-30T13:48:48.934897Z,2022-09-30T13:48:48.934914Z,1.454
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.45, 'syntactic': 0.35, 'semantic': 1.0}",She's dietised and has been a month for five months.,1200,175674,invalid,1,5375,2022-09-30T13:48:47.171656Z,2022-09-30T13:48:47.171670Z,2.574
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.45, 'syntactic': 0.2, 'semantic': 1.0}","She dieted, and was 5 pounds a month.",1200,175673,invalid,1,5374,2022-09-30T13:48:44.307350Z,2022-09-30T13:48:44.307366Z,0.665
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.4, 'syntactic': 0.35, 'semantic': 1.0}",She's dietised and has been a month for 5 pounds.,1200,175672,invalid,1,5373,2022-09-30T13:48:43.312530Z,2022-09-30T13:48:43.312545Z,0.55
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.45, 'syntactic': 0.3, 'semantic': 1.0}",She's dietised and has been a month for five pounds.,1200,175671,invalid,1,5372,2022-09-30T13:48:42.436228Z,2022-09-30T13:48:42.436244Z,0.866
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.4, 'syntactic': 0.2, 'semantic': 1.0}",She's been eating for 5 pounds in one month.,1200,175670,invalid,1,5371,2022-09-30T13:48:41.195027Z,2022-09-30T13:48:41.195050Z,1.234
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 0.9}",Her diet's five pounds a month.,1200,175669,invalid,1,5370,2022-09-30T13:48:39.609749Z,2022-09-30T13:48:39.609770Z,0.72
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.35, 'syntactic': 0.25, 'semantic': 1.0}",She's dietised and has been eating 5 pounds for the month.,1200,175668,invalid,1,5369,2022-09-30T13:48:38.567516Z,2022-09-30T13:48:38.567534Z,1.164
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.45, 'syntactic': 0.4, 'semantic': 1.0}",Her diet was 5 pounds in a month.,1200,175667,invalid,1,5368,2022-09-30T13:48:37.086752Z,2022-09-30T13:48:37.086769Z,0.499
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 0.8}",Died five pounds a month.,1200,175666,invalid,1,5367,2022-09-30T13:48:36.255705Z,2022-09-30T13:48:36.255721Z,0.643
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.25, 'syntactic': 0.45, 'semantic': 0.85}",Her diet's been 5 pounds for the month.,1200,175665,invalid,1,5366,2022-09-30T13:48:35.295003Z,2022-09-30T13:48:35.295020Z,0.489
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.45, 'syntactic': 0.55, 'semantic': 1.0}",Her diet's 5 pounds in one month.,1200,175664,invalid,1,5365,2022-09-30T13:48:34.486104Z,2022-09-30T13:48:34.486120Z,0.463
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.2, 'syntactic': 0.5, 'semantic': 0.9}",Her diet has been 5 pounds for her month.,1200,175663,invalid,1,5364,2022-09-30T13:48:33.650618Z,2022-09-30T13:48:33.650634Z,0.592
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.45, 'syntactic': 0.55, 'semantic': 0.85}",Her diet's 5 pounds a month.,1200,175662,invalid,1,5363,2022-09-30T13:48:32.667952Z,2022-09-30T13:48:32.667973Z,0.751
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.2, 'syntactic': 0.5, 'semantic': 0.85}",Her diet has been 5 pounds for the past month.,1200,175661,invalid,1,5362,2022-09-30T13:48:31.587882Z,2022-09-30T13:48:31.587898Z,1.088
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.45, 'syntactic': 0.45, 'semantic': 1.0}",Her diet was 5 pounds in the month.,1200,175660,invalid,1,5361,2022-09-30T13:48:30.170210Z,2022-09-30T13:48:30.170226Z,1.089
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 0.8}",Died five pounds a month ago.,1200,175659,invalid,1,5360,2022-09-30T13:48:28.743487Z,2022-09-30T13:48:28.743503Z,1.505
She went on a diet and gained 5 pounds in a month.,Breanna decided to join a gym.,Breanna wants to lose some weight.,She was happy and decides to do it for another month.,2,"{'lexical': 0.55, 'syntactic': 0.35, 'semantic': 0.85}",She's been eating for 5 pounds a month.,1200,175658,invalid,1,5359,2022-09-30T13:48:17.260164Z,2022-09-30T13:48:17.260181Z,1.088
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 0.85}",Mother of Ben had made a spinach pie.,2261,175657,valid,1,5358,2022-09-30T13:48:12.160481Z,2022-09-30T13:48:14.839497Z,2.302
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.55, 'syntactic': 0.55, 'semantic': 0.75}",My mother's recipe's spinach.,2261,175656,invalid,1,5357,2022-09-30T13:48:11.014216Z,2022-09-30T13:48:11.014231Z,0.724
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.55, 'syntactic': 0.5, 'semantic': 0.9}","Well, Ben's mom created a spinach pie.",2261,175655,invalid,1,5356,2022-09-30T13:48:09.884177Z,2022-09-30T13:48:09.884192Z,1.151
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.55, 'syntactic': 0.45, 'semantic': 0.7}",My mother's spinach pie.,2261,175654,invalid,1,5355,2022-09-30T13:48:08.407353Z,2022-09-30T13:48:08.407368Z,0.455
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.55, 'syntactic': 0.4, 'semantic': 0.75}",My mother's got spinach.,2261,175653,invalid,1,5354,2022-09-30T13:48:07.631042Z,2022-09-30T13:48:07.631058Z,1.249
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.5, 'syntactic': 0.55, 'semantic': 1.0}",Mother Ben had made a spinach pie.,2261,175652,invalid,1,5353,2022-09-30T13:48:06.058905Z,2022-09-30T13:48:06.058921Z,1.696
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.5, 'syntactic': 0.55, 'semantic': 0.9}",Mother of Ben had made a smoothie.,2261,175651,invalid,1,5352,2022-09-30T13:48:04.050056Z,2022-09-30T13:48:04.050073Z,1.471
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.55, 'syntactic': 0.5, 'semantic': 0.75}","Well, my mother's been preparing spinach pie.",2261,175650,invalid,1,5351,2022-09-30T13:48:02.192518Z,2022-09-30T13:48:02.192534Z,0.542
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.5, 'syntactic': 0.5, 'semantic': 0.75}","Well, my mother's making a spinach pie.",2261,175649,invalid,1,5350,2022-09-30T13:48:01.303473Z,2022-09-30T13:48:01.303489Z,1.099
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.5, 'syntactic': 0.35, 'semantic': 0.75}",The mother of Ben had a baby. The spinach pie.,2261,175648,invalid,1,5349,2022-09-30T13:47:59.851054Z,2022-09-30T13:47:59.851068Z,0.779
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.55, 'syntactic': 0.3, 'semantic': 0.7}",Ben's mom is making spinach.,2261,175647,invalid,1,5348,2022-09-30T13:47:58.732882Z,2022-09-30T13:47:58.732898Z,1.001
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.55, 'syntactic': 0.5, 'semantic': 1.0}",Ben's mom created spinach pie.,2261,175646,invalid,1,5347,2022-09-30T13:47:53.671075Z,2022-09-30T13:47:56.278172Z,2.542
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.45, 'syntactic': 0.5, 'semantic': 0.75}","Well, the mother of Ben had a baby. She had made a spinach pie.",2261,175645,invalid,1,5346,2022-09-30T13:47:52.201673Z,2022-09-30T13:47:52.201689Z,1.313
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.55, 'syntactic': 0.35, 'semantic': 0.9}",Ben's mom is making spinach pie.,2261,175644,valid,1,5345,2022-09-30T13:47:50.553447Z,2022-09-30T13:47:50.553465Z,1.473
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.45, 'syntactic': 0.55, 'semantic': 1.0}",Mother Ben has made a spinach pie.,2261,175643,invalid,1,5344,2022-09-30T13:47:48.753078Z,2022-09-30T13:47:48.753094Z,1.382
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.45, 'syntactic': 0.45, 'semantic': 1.0}",The mother of Ben has made a spinach pie.,2261,175642,valid,1,5343,2022-09-30T13:47:47.048062Z,2022-09-30T13:47:47.048078Z,1.232
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.45, 'syntactic': 0.2, 'semantic': 1.0}",Ben's mom created a spinach pie.,2261,175641,valid,1,5342,2022-09-30T13:47:45.480771Z,2022-09-30T13:47:45.480787Z,1.114
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.35, 'syntactic': 0.5, 'semantic': 0.85}","Well, the mother of Ben has been preparing spinach pie.",2261,175640,invalid,1,5341,2022-09-30T13:47:44.005889Z,2022-09-30T13:47:44.005906Z,2.379
Ben's mother made a spinach pie.,Ben then had spinach in his salad and hated it.,Ben hated spinach.,It was so good that he never called it nasty again.,1,"{'lexical': 0.45, 'syntactic': 0.55, 'semantic': 0.75}","Well, the mother of Ben had a spinach pie.",2261,175639,invalid,1,5340,2022-09-30T13:47:41.280459Z,2022-09-30T13:47:41.280476Z,1.405
